time,pm_assignments,pm_ask_reports,pm_reassign,pm_work_on,pm_cooperations,pm_evaluate_performance,pm_motivate,pm_priority,pm_optimize,pm_take_chance,problems_count,escalate_problem_count,cooperation_prob,trust_in_agents,completed_tasks,fail_tasks
560,0,0,0,,0,False,3,,7,,62,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 94.5), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 61.74000000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",30,0
570,0,0,0,,0,False,3,,7,,62,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 94.5), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 64.82700000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",30,0
580,0,0,0,,0,False,3,,7,,62,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 94.5), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 64.82700000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",31,0
590,0,0,0,,0,False,3,,7,,62,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 94.5), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 64.82700000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",31,0
600,0,0,0,,0,False,3,,7,,62,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 94.5), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 64.82700000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",31,0
610,0,1,0,,0,False,3,,7,,63,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 94.5), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 64.82700000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",32,0
620,0,1,0,,0,False,3,,7,,65,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 99.22500000000001), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 64.82700000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",32,0
630,0,1,0,,0,False,3,,7,,65,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 99.22500000000001), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 64.82700000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",32,0
640,0,0,0,,0,False,3,,7,,66,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 99.22500000000001), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 64.82700000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",32,0
650,0,0,0,,0,False,3,,7,,70,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 99.22500000000001), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 64.82700000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",32,0
660,0,0,0,,0,False,3,,7,,70,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 99.22500000000001), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 64.82700000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",32,0
670,0,1,0,,0,False,3,,7,,70,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 99.22500000000001), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 64.82700000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",32,0
680,0,0,0,,0,False,3,,7,,70,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 99.22500000000001), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 64.82700000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",32,0
690,0,0,0,,0,False,3,,7,,70,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 99.22500000000001), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 64.82700000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",32,0
700,0,1,0,,0,False,3,,7,,71,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 99.22500000000001), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 64.82700000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",32,0
710,0,1,0,,0,False,3,,7,,71,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 99.22500000000001), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",32,0
720,0,1,0,,0,False,3,,7,,72,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 99.22500000000001), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",32,0
730,0,1,0,,0,False,3,,7,,73,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 99.22500000000001), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",32,0
740,0,0,0,,0,False,3,,7,,73,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 99.22500000000001), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",32,0
750,0,0,0,,0,False,3,,7,,73,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 99.22500000000001), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",32,0
760,0,1,0,,0,False,3,,7,,74,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 99.22500000000001), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",32,0
770,0,0,0,,0,False,3,,7,,74,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 99.22500000000001), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",33,0
780,0,0,0,,0,False,3,,7,,75,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 99.22500000000001), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",33,0
790,0,0,0,,0,False,3,,7,,76,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",33,0
800,0,0,0,,0,False,3,,7,,76,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",33,0
810,0,0,0,,0,False,3,,7,,77,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 79.876125), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",34,0
820,0,0,0,,0,False,3,,7,,77,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 79.876125), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",34,0
830,0,1,0,,0,False,3,,7,,77,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 79.876125), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",34,0
840,0,0,0,,0,False,3,,7,,78,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 79.876125), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",34,0
850,0,1,0,,0,False,3,,7,,80,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 79.876125), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",34,0
860,0,1,0,,0,False,3,,7,,81,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 79.876125), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",34,0
870,0,1,0,,0,False,3,,7,,81,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 79.876125), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",34,0
880,0,0,0,,0,False,3,,7,,82,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 79.876125), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",34,0
890,0,0,0,,0,False,3,,7,,82,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 79.876125), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",34,0
900,0,1,0,,0,False,3,,7,,82,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 79.876125), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",34,0
910,0,0,0,,0,False,3,,7,,82,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 79.876125), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",34,0
920,0,1,0,,0,False,3,,7,,82,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 79.876125), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",35,0
930,0,0,0,,0,False,3,,7,,82,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 79.876125), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",35,0
940,0,0,0,,0,False,3,,7,,82,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 79.876125), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",35,0
950,0,0,0,,0,False,3,,7,,82,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 79.876125), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",36,0
960,0,0,0,,0,False,3,,7,,83,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 79.876125), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",36,0
970,0,0,0,,0,False,3,,7,,83,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 79.876125), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",36,0
980,0,0,0,,0,False,3,,7,,83,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 79.876125), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",36,0
990,0,2,0,,0,False,3,,7,,84,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",37,0
1000,0,1,0,,0,False,3,,7,,84,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",37,0
1010,0,0,0,,0,False,3,,7,,84,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",37,0
1020,0,0,0,,0,False,3,,7,,84,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",38,0
1030,0,0,0,,0,False,3,,7,,84,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",38,0
1040,0,1,0,,0,False,3,,7,,84,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",38,0
1050,0,0,0,,0,False,3,,7,,85,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",38,0
1060,0,0,0,,0,False,3,,7,,85,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",38,0
1070,0,0,0,,0,False,3,,7,,85,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",38,0
1080,0,0,0,,0,False,3,,7,,85,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",38,0
1090,0,1,0,,0,False,3,,7,,85,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",40,0
1100,0,0,0,,0,False,3,,7,,85,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",40,0
1110,0,0,0,,0,False,3,,7,,85,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",40,0
1120,0,0,0,,0,False,3,,7,,85,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",40,0
1130,0,0,0,,0,False,3,,7,,86,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",40,0
1140,0,0,0,,0,False,3,,7,,86,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",40,0
1150,0,0,0,,0,False,3,,7,,86,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",40,0
1160,0,1,0,,0,False,3,,7,,87,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 108.18005625), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",40,0
1170,0,0,0,,0,False,3,,7,,87,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",40,0
1180,0,1,0,,0,False,3,,7,,87,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",40,0
1190,0,0,0,,0,False,3,,7,,87,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",40,0
1200,0,0,0,,0,False,3,,7,,88,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",40,0
1210,0,0,0,,0,False,3,,7,,88,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",40,0
1220,0,0,0,,0,False,3,,7,,88,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1230,0,0,0,,0,False,3,,7,,88,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1240,0,0,0,,0,False,3,,7,,88,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1250,0,0,0,,0,False,3,,7,,88,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1260,0,0,0,,0,False,3,,10,,88,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1270,0,0,0,,0,False,3,,10,,88,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1280,0,0,0,,0,False,3,,10,,88,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1290,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
1300,0,0,0,,0,False,3,,10,,89,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 104.18625000000002), ('Worker 3', 83.86993125000001), ('Worker 4', 72.765), ('Worker 5', 113.58905906250001), ('Worker 6', 68.06835000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",41,0
