simulacion_id,pm_reassign,pm_cooperations,pm_take_chance,problems_count,cooperation_prob,completed_tasks,total_tasks,workers_number,resting_rate,collab_rate,pm_risky,workers_friendship,workers_motivation,workers_lazzyness,workers_psolv,time
159,0,0,11,0,0.8737139415083159,50,50,5,0.48387096774193555,0.0,0.09499999999999999,0.5794634917530439,114.55483870967743,0.3229723066352835,156.3350441379009,300
160,0,0,25,3,0.9698846181250815,50,50,5,0.4882352941176471,0.0,0.4138235294117644,0.5794634917530439,114.17647058823529,0.3229723066352834,157.18462447265148,330
161,0,0,65,46,0.2511693706082729,46,50,5,0.5895734597156398,0.0,-0.06452606635071134,0.5794634917530439,114.73175355450238,0.3229723066352834,172.9664062408481,2020
162,0,0,17,24,0.7671432928709004,49,50,5,0.45882352941176474,0.0,-0.09183823529411765,0.5794634917530439,111.12941176470588,0.3229723066352834,192.89579017168026,670
163,0,0,25,30,0.9066717556010444,50,50,5,0.4857142857142857,0.0,0.0385,0.5794634917530439,111.91428571428571,0.3229723066352834,201.6607084112326,660
164,0,0,35,17,0.9526129811300368,50,50,5,0.5461538461538462,0.0,0.12012820512820511,0.5794634917530439,114.26153846153845,0.3229723066352834,216.04096900853787,770
165,0,0,51,20,0.7370932525506054,49,50,5,0.39666666666666667,0.0,0.4864999999999997,0.5794634917530439,109.91666666666667,0.3229723066352834,227.2543262629343,560
166,0,0,71,47,0.8742923425808861,43,50,5,0.6690909090909092,0.0,0.053242424242423834,0.5794634917530439,116.99878787878788,0.3229723066352834,249.4747066215482,1240
167,0,0,35,39,0.8993354742305467,44,50,5,0.5658536585365854,0.0,-0.06776422764227642,0.5794634917530439,114.32032520325203,0.3229723066352834,271.5840979210012,1070
168,0,0,47,33,0.8959090316344211,46,50,5,0.5285714285714286,0.0,-0.0603125,0.5794634917530439,113.64107142857142,0.3229723066352834,297.4029962391847,970
169,0,0,27,19,0.986451633604467,50,50,5,0.5368421052631579,0.0,0.19508771929824564,0.5794634917530439,113.91228070175438,0.3229723066352834,315.0434116798705,540
170,0,0,48,46,0.7103106306129333,46,50,5,0.5009009009009009,0.0,0.10972972972972933,0.5794634917530439,112.62522522522522,0.3229723066352834,339.1572119249927,1100
171,0,0,29,3,0.770903833678215,50,50,5,0.5538461538461539,0.0,0.4729487179487177,0.5794634917530439,114.8974358974359,0.3229723066352834,350.02041417563544,380
172,0,0,16,2,0.0397926259004167,50,50,5,0.6000000000000001,0.0,0.039999999999999994,0.5794634917530439,116.54285714285714,0.3229723066352834,350.02041417563544,410
173,0,0,15,1,0.8953827999629089,50,50,5,0.6391304347826088,0.0,0.020434782608695645,0.5794634917530439,117.5,0.3229723066352834,354.8820451114202,450
174,0,0,22,4,0.9367606720280162,50,50,5,0.64,0.0,0.06279999999999998,0.5794634917530439,117.39200000000001,0.32297230663528337,355.2212286650796,490
175,0,0,32,3,0.8434546845053794,50,50,5,0.5351351351351351,0.0,0.4918918918918917,0.5794634917530439,115.0054054054054,0.3229723066352834,356.35903921251094,360
176,0,0,60,98,0.1816743047119825,49,50,5,0.5956656346749226,0.0,-0.27143962848297265,0.5794634917530439,114.50154798761609,0.3229723066352834,393.6969055865021,2290
177,0,0,27,54,0.3548916759794077,48,50,5,0.6116666666666667,0.0,-0.1325,0.5794634917530439,114.8,0.3229723066352834,431.4316706412268,1130
178,0,0,32,47,0.9461766806587845,50,50,5,0.5224489795918368,0.0,-0.014285714285714311,0.5794634917530439,113.00204081632654,0.3229723066352834,472.79187885619876,870
179,0,0,30,55,0.857537901032204,50,50,5,0.5893805309734514,0.0,-0.011238938053097345,0.5794634917530439,114.59469026548673,0.3229723066352834,515.6937189942273,1090
180,0,0,73,107,0.7276303575564586,47,50,5,0.5674267100977199,0.0,-0.21011400651465847,0.5794634917530439,113.85342019543974,0.3229723066352834,641.3062946720568,2340
181,0,0,58,19,0.6903116387534051,50,50,3,0.9067739771965124,0.0,-0.14767605633802858,0.9205536527071688,127.0523138832998,0.8808761922384947,89.87147887323944,3700
182,0,0,28,12,0.8033034227447282,50,50,3,0.8913951545530493,0.0,-0.22605263157894734,0.9205536527071688,126.43776106934001,0.8808761922384947,94.05437969924813,3470
183,0,0,19,19,0.7297872980165621,50,50,3,0.8965262379896526,0.0,-0.2744789356984479,0.9205536527071688,126.74648928307464,0.8808761922384948,99.98810651330379,3100
184,0,0,17,20,0.7079926062702637,50,50,3,0.8888888888888888,0.0,-0.19041062801932368,0.9205536527071688,126.58937198067633,0.8808761922384948,108.69779948135572,3990
185,0,0,68,13,0.952693759466313,50,50,3,0.8914529914529915,0.0,-0.08103846153846193,0.9205536527071688,126.51623931623932,0.8808761922384947,113.0088629177119,3890
186,0,0,57,0,0.8633635724114739,50,50,3,0.9196787148594378,0.0,0.07253012048192731,0.9205536527071688,128.12985274431057,0.8808761922384947,115.24935679277348,2480
187,0,0,31,1,0.3593547454933209,50,50,3,0.9070796460176991,0.0,-0.07736725663716816,0.9205536527071688,127.61946902654867,0.8808761922384947,115.24935679277348,2250
188,0,0,34,1,0.907515788959306,50,50,3,0.9090909090909091,0.0,-0.04590909090909091,0.9205536527071688,127.72727272727273,0.8808761922384947,115.24935679277348,2300
189,0,0,35,0,0.873713941508316,50,50,3,0.9406952965235175,0.0,-0.0065644171779141135,0.9205536527071687,128.30470347648262,0.8808761922384948,115.2493567927735,3250
190,0,0,35,0,0.9698846181250816,50,50,3,0.8747346072186837,0.0,0.010477707006369028,0.9205536527071688,126.78343949044586,0.8808761922384946,115.24935679277347,1560
191,0,0,53,9,0.2511693706082729,50,50,3,0.8931475029036003,0.0,-0.15036585365853702,0.9205536527071689,126.64576074332173,0.8808761922384947,117.98403615265177,2650
192,0,0,27,3,0.7671432928709003,50,50,3,0.9211045364891518,0.0,-0.3033579881656805,0.9205536527071688,127.55719921104537,0.8808761922384947,121.99780685153085,3080
193,0,0,23,6,0.9066717556010444,50,50,3,0.8915343915343915,0.0,-0.22472222222222224,0.9205536527071688,126.97222222222223,0.8808761922384947,125.91058450461472,2230
194,0,0,24,8,0.9526129811300368,50,50,3,0.9050387596899224,0.0,-0.28918604651162794,0.9205536527071689,127.2858527131783,0.8808761922384947,132.56555462765812,3360
195,0,0,53,10,0.7370932525506054,50,50,3,0.8869665513264129,0.0,-0.19607266435986206,0.9205536527071688,126.5686274509804,0.8808761922384947,140.12945468083797,2830
196,0,0,74,5,0.8742923425808861,50,50,3,0.8916323731138546,0.0,-0.03888888888888928,0.9205536527071688,126.96707818930041,0.8808761922384947,145.82431775885576,2390
197,0,0,31,4,0.8993354742305467,50,50,3,0.8930555555555556,0.0,-0.180625,0.9205536527071688,126.85138888888888,0.8808761922384947,147.78774992829983,2050
198,0,0,55,9,0.8959090316344211,50,50,3,0.9,0.0,-0.17389655172413793,0.9205536527071688,126.8344827586207,0.8808761922384947,148.62922085806156,2860
199,0,0,41,3,0.986451633604467,50,50,3,0.9076923076923077,0.0,-0.2078846153846154,0.9205536527071688,127.24358974358975,0.8808761922384947,148.62922085806156,2470
200,0,0,61,1,0.7103106306129333,50,50,3,0.9016393442622951,0.0,-0.08176229508196765,0.9205536527071689,127.22131147540983,0.8808761922384947,148.62922085806156,2340
201,0,0,37,0,0.770903833678215,50,50,3,0.9260700389105059,0.0,-0.006673151750973172,0.9205536527071688,127.99740596627757,0.8808761922384947,148.62922085806156,2560
202,0,0,21,0,0.0397926259004167,50,50,3,0.8964218455743879,0.0,-0.16799435028248588,0.9205536527071688,127.52542372881356,0.8808761922384946,148.62922085806156,1760
203,0,0,16,0,0.8953827999629088,50,50,3,0.923611111111111,0.0,-0.23560416666666664,0.9205536527071688,127.95694444444445,0.8808761922384947,148.62922085806156,2390
204,0,0,20,0,0.9367606720280162,50,50,3,0.8779956427015251,0.0,-0.11225490196078432,0.9205536527071688,126.76470588235294,0.8808761922384948,148.62922085806156,1520
205,0,0,66,0,0.8434546845053793,50,50,3,0.9122807017543859,0.0,0.14200956937799,0.9205536527071689,127.58851674641149,0.8808761922384947,148.62922085806156,2080
206,0,0,53,16,0.1816743047119825,50,50,3,0.9050131926121372,0.0,-0.1614248021108184,0.9205536527071689,126.9094107299912,0.8808761922384947,155.40751729674878,3270
207,0,0,29,22,0.3548916759794077,50,50,3,0.9083728278041073,0.0,-0.3600829383886257,0.9205536527071687,127.16903633491312,0.8808761922384947,166.38372546130503,3950
208,0,0,40,11,0.9461766806587844,50,50,3,0.9190938511326862,0.0,-0.24879854368932044,0.9205536527071688,127.69255663430421,0.8808761922384947,170.76363543863326,3000
209,0,0,52,15,0.857537901032204,50,50,3,0.918141592920354,0.0,-0.28798672566371686,0.9205536527071688,127.41002949852508,0.8808761922384947,177.3167926672921,4320
210,0,0,75,17,0.7276303575564586,50,50,3,0.894194756554307,0.0,-0.15278089887640495,0.9205536527071687,126.74063670411984,0.8808761922384947,191.8646611906632,3050
211,0,3,62,41,0.01063685605257491,35,50,9,0.9751111111111113,0.0,-0.0768250000000004,0.4586357884331313,122.14522222222222,0.493741533569196,41.483873611111115,1010
212,0,9,16,55,0.010406158186660377,39,50,9,0.9731111111111113,0.0002222222222222222,-0.13754,0.4586357884331313,122.19133333333333,0.493741533569196,42.2029088888889,820
213,0,11,33,43,0.010075533258347803,42,50,9,0.9744444444444447,0.0005555555555555556,-0.1458,0.4586357884331313,122.15866666666668,0.493741533569196,42.66546972222223,810
214,0,10,35,47,0.010909852125405272,41,50,9,0.9742222222222224,0.0002222222222222222,-0.14797,0.4586357884331313,122.02355555555556,0.493741533569196,44.065448073611115,1060
215,0,8,63,50,0.012095793910927318,44,50,9,0.9734444444444447,0.0003333333333333333,-0.0540050000000004,0.4586357884331313,122.10133333333333,0.493741533569196,45.06942104027778,710
216,0,0,27,1,0.8633635724114739,50,50,9,0.7287581699346406,0.0,0.48794117647058804,0.4586357884331313,117.25490196078432,0.49374153356919603,45.23463830473857,330
217,0,0,14,1,0.3593547454933209,50,50,9,0.7663817663817665,0.0,0.09141025641025641,0.45863578843313124,117.16239316239316,0.49374153356919603,45.31960562500001,380
218,0,0,14,1,0.907515788959306,50,50,9,0.6865079365079366,0.0,0.06,0.4586357884331313,116.66269841269842,0.493741533569196,45.412105625,270
219,0,0,12,2,0.8737139415083159,50,50,9,0.6819923371647512,0.0,0.13724137931034483,0.4586357884331313,116.36781609195401,0.493741533569196,45.53543895833334,280
220,0,0,27,1,0.9698846181250816,50,50,9,0.7291666666666667,0.0,0.5939062499999999,0.4586357884331313,116.61111111111111,0.493741533569196,45.712257133138024,310
221,0,3,50,21,0.0067850811182481865,48,50,9,0.9823333333333336,0.0001111111111111111,-0.15813000000000038,0.4586357884331313,122.30266666666667,0.493741533569196,46.41329468977397,620
222,1,9,24,19,0.008575722564547104,49,50,9,0.9825555555555557,0.0002222222222222222,-0.192805,0.4586357884331313,122.32922222222221,0.493741533569196,46.96418984041404,630
223,0,1,28,24,0.03587691602445117,48,50,9,0.9812222222222224,0.0,-0.185875,0.4586357884331313,122.22911111111111,0.493741533569196,47.778409870250314,510
224,0,12,18,57,0.012244420679210624,35,50,9,0.9584444444444447,0.0007777777777777776,-0.20803,0.4586357884331313,121.71322222222221,0.493741533569196,48.848975616227875,1490
225,0,7,48,23,0.013166051556113318,47,50,9,0.9830000000000002,0.0002222222222222222,-0.16950500000000043,0.4586357884331313,122.33377777777778,0.493741533569196,49.212616637014335,590
226,0,15,46,46,0.01051296982387506,38,50,9,0.9721111111111113,0.0005555555555555556,-0.23121000000000042,0.4586357884331313,122.0758888888889,0.493741533569196,50.72905128297954,1100
227,0,11,37,37,0.018833386855763665,41,50,9,0.9735555555555557,0.0003333333333333333,-0.165365,0.4586357884331313,122.24166666666667,0.493741533569196,52.07485876175176,940
228,1,5,29,18,0.010184544506150736,48,50,9,0.9861111111111113,0.0,-0.29637,0.4586357884331313,122.44955555555556,0.493741533569196,52.379065750124845,510
229,0,11,38,10,0.014174839206507202,49,50,9,0.9872222222222224,0.0001111111111111111,-0.25720499999999996,0.4586357884331313,122.53611111111111,0.493741533569196,52.77661620443418,570
230,0,11,71,40,0.012066523242871599,43,50,9,0.9721111111111113,0.0001111111111111111,-0.3141600000000005,0.4586357884331313,122.05955555555556,0.493741533569196,53.709158474550705,980
231,0,0,23,2,0.770903833678215,50,50,9,0.6444444444444446,0.0,0.5277999999999998,0.4586357884331313,114.56,0.493741533569196,53.73819130559048,240
232,0,0,9,2,0.0397926259004167,50,50,9,0.6973180076628354,0.0,0.08413793103448276,0.4586357884331313,115.85823754789273,0.493741533569196,53.73819130559048,280
233,0,0,13,2,0.8953827999629088,50,50,9,0.6785714285714287,0.0,0.13375,0.4586357884331313,115.77777777777779,0.493741533569196,53.98874312459971,270
234,0,0,11,0,0.9367606720280162,50,50,9,0.6495726495726497,0.0,0.11249999999999998,0.4586357884331313,114.7991452991453,0.493741533569196,54.05707543887495,250
235,0,0,28,3,0.8434546845053794,50,50,9,0.6704980842911878,0.0,0.622758620689655,0.4586357884331313,115.5632183908046,0.493741533569196,54.05707543887495,280
236,1,11,60,42,0.001516743047119825,45,50,9,0.977777777777778,0.0001111111111111111,-0.2064300000000004,0.4586357884331313,122.26677777777778,0.493741533569196,54.90859624932703,690
237,0,4,32,45,0.0042782668156705235,44,50,9,0.9761111111111113,0.0001111111111111111,-0.260635,0.4586357884331313,122.28888888888889,0.493741533569196,56.3422728126573,590
238,2,12,17,41,0.014158240335810821,41,50,9,0.9780000000000002,0.0001111111111111111,-0.22805,0.4586357884331313,122.16588888888889,0.493741533569196,57.34066120778376,630
239,2,13,37,48,0.01744121283303052,45,50,9,0.9766666666666669,0.0004444444444444444,-0.29329,0.4586357884331313,122.27955555555556,0.493741533569196,59.69771443140539,780
240,3,9,74,43,0.020722323229588963,45,50,9,0.9774444444444447,0.0,-0.32641000000000053,0.4586357884331313,122.28344444444444,0.493741533569196,62.49908285381599,970
241,0,0,53,33,0.6903116387534051,48,50,3,0.9436666666666667,0.0,-0.19495000000000043,0.4508525305096734,127.953,0.7684815253231159,72.68553333333332,2330
242,0,0,30,22,0.8033034227447282,50,50,3,0.7886178861788617,0.0,-0.14558943089430892,0.4508525305096734,123.8970189701897,0.7684815253231159,73.22,2330
243,0,0,15,26,0.7297872980165621,49,50,3,0.9473333333333334,0.0,-0.23333500000000001,0.4508525305096734,128.09466666666668,0.7684815253231159,78.21199863968751,2230
244,0,0,46,28,0.7079926062702637,50,50,3,0.7634854771784232,0.0,-0.13823651452282157,0.4508525305096734,123.00691562932228,0.7684815253231159,81.46666303669606,2240
245,0,0,64,35,0.952693759466313,50,50,3,0.8132464712269272,0.0,-0.0758143322475574,0.4508525305096734,124.08251900108579,0.7684815253231159,89.33762319154341,3060
246,0,0,38,0,0.8633635724114739,50,50,3,0.8138138138138138,0.0,0.08765765765765725,0.45085253050967344,125.45045045045045,0.7684815253231159,93.16686616114134,1100
247,0,0,24,0,0.3593547454933209,50,50,3,0.78,0.0,-0.032050000000000016,0.4508525305096734,124.43333333333334,0.7684815253231159,93.16686616114133,990
248,0,0,24,0,0.907515788959306,50,50,3,0.8231884057971015,0.0,-0.0827391304347826,0.4508525305096734,125.9623188405797,0.7684815253231159,93.16686616114134,1140
249,0,0,18,0,0.8737139415083159,50,50,3,0.8264462809917356,0.0,-0.08318181818181819,0.4508525305096734,125.24517906336088,0.7684815253231158,93.16686616114134,1200
250,0,0,48,1,0.9698846181250816,50,50,3,0.789308176100629,0.0,0.211650943396226,0.4508525305096734,124.23584905660377,0.7684815253231159,93.16686616114134,1050
251,0,0,59,14,0.2511693706082729,50,50,3,0.8533886583679114,0.0,-0.1086307053941913,0.4508525305096734,125.10096818810511,0.7684815253231159,96.53079197808461,2300
252,0,0,31,11,0.7671432928709006,50,50,3,0.8317757009345794,0.0,-0.1949766355140187,0.4508525305096734,125.2133956386293,0.7684815253231158,101.25632034010285,1900
253,0,0,25,9,0.9066717556010443,50,50,3,0.8414814814814815,0.0,-0.19806666666666667,0.45085253050967344,126.03851851851853,0.7684815253231159,104.55396029317822,2220
254,0,0,31,13,0.9526129811300368,50,50,3,0.8196969696969697,0.0,-0.18595454545454548,0.4508525305096734,124.94848484848485,0.768481525323116,106.96539377945034,2140
255,0,0,49,12,0.7370932525506055,50,50,3,0.8281481481481482,0.0,-0.08182222222222264,0.45085253050967344,125.11851851851853,0.7684815253231159,109.15836232083961,1980
256,0,0,97,5,0.8742923425808861,50,50,3,0.7904761904761906,0.0,0.2442499999999997,0.4508525305096734,124.21428571428571,0.7684815253231159,110.99425098574214,1290
257,0,0,26,11,0.8993354742305467,50,50,3,0.8125,0.0,-0.15984375,0.45085253050967344,124.93958333333333,0.7684815253231159,114.15600563545074,1460
258,0,0,23,6,0.8959090316344211,50,50,3,0.8112449799196787,0.0,-0.19765060240963858,0.45085253050967344,125.1004016064257,0.7684815253231159,114.92069328943874,1560
259,0,0,27,5,0.986451633604467,50,50,3,0.8438095238095238,0.0,-0.14700000000000002,0.45085253050967344,125.95428571428572,0.7684815253231159,116.2181846096738,1730
260,0,0,41,9,0.7103106306129333,50,50,3,0.7801418439716312,0.0,-0.015390070921986219,0.4508525305096734,123.87943262411348,0.7684815253231159,120.04585776743883,1300
261,0,0,55,0,0.7709038336782149,50,50,3,0.8253968253968254,0.0,0.19055555555555526,0.4508525305096734,125.62169312169313,0.7684815253231159,124.36782883761424,1250
262,0,0,31,2,0.0397926259004167,50,50,3,0.7884615384615384,0.0,-0.026153846153846153,0.4508525305096734,125.02884615384616,0.7684815253231159,124.36782883761424,1030
263,0,0,26,3,0.8953827999629088,50,50,3,0.7789473684210526,0.0,-0.04278947368421054,0.45085253050967333,123.76140350877193,0.7684815253231159,124.36782883761424,940
264,0,0,21,1,0.9367606720280162,50,50,3,0.8346883468834688,0.0,-0.12182926829268294,0.4508525305096734,125.65040650406505,0.7684815253231159,124.36782883761424,1220
265,0,0,68,3,0.8434546845053794,50,50,3,0.8257575757575758,0.0,0.2521590909090905,0.4508525305096734,126.38888888888889,0.7684815253231159,125.63762623985211,1310
266,0,0,47,31,0.1816743047119825,50,50,3,0.7807017543859649,0.0,-0.04390350877193022,0.45085253050967344,123.46491228070175,0.7684815253231159,132.29303285034143,2130
267,0,0,38,37,0.3548916759794077,50,50,3,0.8123543123543124,0.0,-0.2088636363636364,0.45085253050967333,124.52331002331002,0.7684815253231159,143.20148302053653,2370
268,0,0,28,36,0.9461766806587844,50,50,3,0.7701149425287356,0.0,-0.25062500000000004,0.4508525305096734,123.44396551724138,0.7684815253231159,156.74021518261716,2040
269,0,0,29,25,0.857537901032204,50,50,3,0.8242894056847545,0.0,-0.22217054263565894,0.4508525305096734,124.56201550387597,0.7684815253231159,171.11236512961392,2440
270,0,0,53,28,0.7276303575564586,50,50,3,0.7983193277310925,0.0,-0.06514705882352981,0.4508525305096734,123.82913165266106,0.7684815253231159,187.88611661297853,1990
271,0,11,82,34,0.01201747933008172,46,50,9,0.9790000000000002,0.0,-0.1309700000000004,0.1384151525177908,122.42288888888889,0.7575446715834235,60.479422222222226,1070
272,0,7,14,32,0.0189057095278313,49,50,9,0.9793333333333336,0.0001111111111111111,-0.26147499999999996,0.1384151525177908,122.37566666666667,0.7575446715834235,61.280347222222225,970
273,0,6,21,28,0.015913831642480298,48,50,9,0.9803333333333336,0.0,-0.23358,0.1384151525177908,122.29755555555556,0.7575446715834235,63.2247366388889,890
274,0,9,32,35,0.01020185951913501,48,50,9,0.9791111111111113,0.0001111111111111111,-0.24320499999999998,0.1384151525177908,122.14444444444443,0.7575446715834235,64.34188734722223,1230
275,0,0,34,34,0.9526937594663131,50,50,9,0.854761904761905,0.0,0.032749999999999585,0.1384151525177908,119.21349206349207,0.7575446715834235,66.93464053472223,1250
276,0,0,39,2,0.8633635724114739,50,50,9,0.8873015873015875,0.0,0.3264999999999996,0.1384151525177908,120.45079365079364,0.7575446715834235,67.8542604389881,690
277,0,0,20,2,0.3593547454933209,50,50,9,0.8504273504273505,0.0,0.0014423076923076846,0.1384151525177908,119.36965811965813,0.7575446715834235,68.21471465144232,510
278,0,0,11,2,0.907515788959306,50,50,9,0.837777777777778,0.0,0.14120000000000002,0.1384151525177908,119.36,0.7575446715834235,68.47102234375001,490
279,0,0,17,0,0.8737139415083159,50,50,9,0.8533333333333334,0.0,0.03829999999999998,0.1384151525177908,119.86888888888889,0.7575446715834235,68.47102234375001,490
280,0,0,37,1,0.9698846181250816,50,50,9,0.8321513002364068,0.0,0.4631914893617019,0.1384151525177908,119.22695035460994,0.7575446715834235,68.5941739394947,460
281,0,0,61,11,0.2511693706082729,50,50,9,0.8636884306987402,0.0,0.3308762886597935,0.1384151525177908,119.51546391752578,0.7575446715834235,69.22247760615335,880
282,0,0,26,7,0.7671432928709004,50,50,9,0.8607918263090678,0.0,0.11229885057471264,0.1384151525177908,119.66283524904213,0.7575446715834235,69.8392771570582,860
283,0,0,19,6,0.9066717556010444,50,50,9,0.8522875816993466,0.0,-0.05776470588235294,0.1384151525177908,119.50065359477124,0.7575446715834235,70.15365439843752,710
284,0,0,20,14,0.9526129811300368,50,50,9,0.8483660130718956,0.0,-0.0643529411764706,0.1384151525177908,119.2797385620915,0.7575446715834235,70.88123824157478,780
285,1,1,64,52,0.6877432525506053,47,50,9,0.9570000000000002,0.0,-0.34020000000000056,0.1384151525177908,121.68388888888889,0.7575446715834235,74.50942835828955,2690
286,0,0,65,11,0.8742923425808861,50,50,9,0.846846846846847,0.0,0.5420270270270269,0.1384151525177908,119.28078078078077,0.7575446715834235,75.69566646604304,660
287,0,0,20,7,0.8993354742305467,50,50,9,0.8528951486697967,0.0,-0.025281690140845078,0.1384151525177908,119.24100156494524,0.7575446715834235,76.85900250772568,680
288,0,0,20,9,0.8959090316344211,50,50,9,0.8419405320813773,0.0,-0.02626760563380282,0.1384151525177908,119.17683881064161,0.7575446715834235,77.6940764974264,620
289,0,0,15,4,0.986451633604467,50,50,9,0.8133333333333335,0.0,0.024299999999999985,0.1384151525177908,118.68222222222222,0.7575446715834235,77.74472330450165,430
290,0,0,34,11,0.7103106306129333,50,50,9,0.8842592592592594,0.0,0.13161458333333292,0.1384151525177908,120.22453703703702,0.7575446715834234,78.3019138226718,930
291,0,0,36,3,0.770903833678215,50,50,9,0.7944444444444445,0.0,0.6107499999999999,0.1384151525177908,118.09722222222221,0.7575446715834235,79.17740902267171,390
292,0,0,25,0,0.0397926259004167,50,50,9,0.8271604938271606,0.0,0.10666666666666665,0.1384151525177908,119.10864197530864,0.7575446715834235,79.63082473247235,440
293,0,0,19,2,0.8953827999629087,50,50,9,0.8416075650118205,0.0,0.02425531914893617,0.1384151525177908,119.12529550827422,0.7575446715834235,79.63082473247235,460
294,0,0,30,3,0.9367606720280162,50,50,9,0.8551587301587303,0.0,0.13375,0.1384151525177908,119.71428571428571,0.7575446715834235,79.63082473247235,550
295,0,0,27,0,0.8434546845053794,50,50,9,0.8280423280423282,0.0,0.47583333333333305,0.1384151525177908,119.0873015873016,0.7575446715834235,79.63082473247235,410
296,0,0,42,22,0.1816743047119825,50,50,9,0.865865865865866,0.0,0.07536036036035997,0.1384151525177908,118.94594594594595,0.7575446715834235,81.24937311595484,1000
297,1,0,35,34,0.3548916759794077,49,50,9,0.9824444444444447,0.0,-0.35016500000000006,0.1384151525177908,122.46277777777779,0.7575446715834235,83.52753271696957,1260
298,0,0,27,35,0.9461766806587845,50,50,9,0.8151927437641725,0.0,0.005714285714285706,0.1384151525177908,118.15873015873017,0.7575446715834235,84.10265712501176,860
299,1,5,20,39,0.6115379010322037,49,50,9,0.9806666666666669,0.0001111111111111111,-0.3155150000000001,0.1384151525177908,122.31244444444444,0.7575446715834235,86.76373221916877,1310
300,0,0,64,27,0.7276303575564586,50,50,9,0.8654513888888891,0.0,0.1148437499999996,0.1384151525177908,119.17274305555556,0.7575446715834235,88.44712406308822,1240
301,0,16,70,92,0.00897560949756129,33,50,8,0.91575,0.001125,-0.1458450000000004,0.8193015297563495,121.085875,0.5805156457199688,50.74376718749999,3280
302,0,9,23,46,0.00935285476391565,42,50,8,0.971375,0.00075,-0.14464500000000002,0.8193015297563495,122.563,0.5805156457199688,52.173553125000005,740
303,0,7,15,43,0.009406384066281553,42,50,8,0.97325,0.0005,-0.10996,0.8193015297563495,122.35225,0.5805156457199688,53.875214203125005,860
304,0,8,22,39,0.013233829944216064,41,50,8,0.972625,0.0005,-0.125535,0.8193015297563495,122.52725,0.5805156457199688,54.64168458203125,1180
305,1,8,31,48,0.020986200302922007,43,50,8,0.971,0.000625,-0.13013000000000038,0.8193015297563495,122.385375,0.5805156457199688,56.37091875195313,850
306,0,0,32,0,0.8633635724114739,50,50,8,0.8880813953488372,0.0,0.10906976744186006,0.8193015297563495,120.78343023255815,0.5805156457199688,56.400643359375,850
307,0,0,15,1,0.3593547454933209,50,50,8,0.7713414634146342,0.0,0.08048780487804875,0.8193015297563495,118.63414634146342,0.5805156457199688,56.400643359374996,400
308,0,0,16,1,0.907515788959306,50,50,8,0.70703125,0.0,0.2459375,0.8193015297563495,116.984375,0.5805156457199688,56.400643359375,310
309,0,0,12,1,0.8737139415083159,50,50,8,0.8125,0.0,0.01589999999999999,0.8193015297563495,119.515,0.5805156457199688,56.400643359374996,490
310,0,0,30,0,0.9698846181250818,50,50,8,0.7897727272727273,0.0,0.41602272727272693,0.8193015297563495,118.99431818181819,0.5805156457199688,56.400643359375,430
311,1,3,36,13,0.009547944194939187,49,50,8,0.98275,0.0,-0.23716000000000043,0.8193015297563495,122.916875,0.5805156457199688,57.13587526171876,550
312,0,0,21,18,0.7671432928709004,49,50,8,0.8138020833333334,0.0,-0.09749999999999999,0.8193015297563496,118.38541666666667,0.5805156457199688,58.854515630859375,860
313,0,8,23,20,0.03519355724644595,47,50,8,0.981625,0.0,-0.22945000000000002,0.8193015297563495,122.704375,0.5805156457199688,60.553027337906265,780
314,1,10,17,21,0.033825423094241754,49,50,8,0.980375,0.000375,-0.23722,0.8193015297563495,122.767375,0.5805156457199688,61.995075815259035,600
315,2,5,51,24,0.5382168480562233,50,50,8,0.7851123595505618,0.0056179775280898875,0.23084269662921314,0.8193015297563495,117.9311797752809,0.5805156457199688,62.67671381789739,650
316,1,5,40,10,0.6531384964270397,50,50,8,0.7307692307692307,0.002403846153846154,0.38567307692307656,0.8193015297563495,116.83413461538461,0.5805156457199688,62.97394035608415,510
317,0,0,11,17,0.8993354742305467,50,50,8,0.7663934426229508,0.0,-0.027786885245901644,0.8193015297563495,117.39754098360656,0.5805156457199689,64.53241681932397,590
318,0,0,16,12,0.8959090316344211,50,50,8,0.7340909090909091,0.0,0.02881818181818181,0.8193015297563495,116.375,0.5805156457199688,65.93402177272546,500
319,0,0,19,11,0.986451633604467,50,50,8,0.7634615384615384,0.0,0.030923076923076914,0.8193015297563495,117.44423076923077,0.5805156457199688,66.51992578005319,490
320,0,0,55,11,0.7103106306129333,50,50,8,0.7964285714285714,0.0,0.5224999999999997,0.8193015297563495,118.3,0.5805156457199688,67.45338131817218,620
321,0,0,34,1,0.770903833678215,50,50,8,0.8467741935483871,0.0,0.2224193548387093,0.8193015297563495,119.93951612903226,0.5805156457199688,68.2273006591878,610
322,0,0,15,0,0.0397926259004167,50,50,8,0.7907608695652174,0.0,0.015108695652173905,0.8193015297563495,118.8804347826087,0.5805156457199688,68.2273006591878,450
323,0,0,24,2,0.8953827999629088,50,50,8,0.8086734693877551,0.0,0.0557142857142857,0.8193015297563495,118.5688775510204,0.5805156457199688,68.2273006591878,480
324,0,0,17,4,0.9367606720280162,50,50,8,0.8204545454545454,0.0,-0.0679090909090909,0.8193015297563495,119.45,0.5805156457199688,68.35782945535257,540
